,,deriv,in_param,out_param,timestep,trajectory
107184,107184,0.0,dinv_z,qi,107184.0,1.0
107185,107185,0.0,dinv_z,qi,107185.0,1.0
107186,107186,0.0,dinv_z,qi,107186.0,1.0
107187,107187,0.0,dinv_z,qi,107187.0,1.0
107188,107188,0.0,dinv_z,qi,107188.0,1.0
107189,107189,0.0,dinv_z,qi,107189.0,1.0
107190,107190,0.0,dinv_z,qi,107190.0,1.0
107191,107191,0.0,dinv_z,qi,107191.0,1.0
107192,107192,0.0,dinv_z,qi,107192.0,1.0
107193,107193,0.0,dinv_z,qi,107193.0,1.0
107194,107194,0.0,dinv_z,qi,107194.0,1.0
107195,107195,0.0,dinv_z,qi,107195.0,1.0
107196,107196,0.0,dinv_z,qi,107196.0,1.0
107197,107197,0.0,dinv_z,qi,107197.0,1.0
107198,107198,0.0,dinv_z,qi,107198.0,1.0
107199,107199,0.0,dinv_z,qi,107199.0,1.0
107200,107200,0.0,dinv_z,qi,107200.0,1.0
107201,107201,0.0,dinv_z,qi,107201.0,1.0
107202,107202,0.0,dinv_z,qi,107202.0,1.0
107203,107203,0.0,dinv_z,qi,107203.0,1.0
107204,107204,0.0,dinv_z,qi,107204.0,1.0
107205,107205,0.0,dinv_z,qi,107205.0,1.0
107206,107206,0.0,dinv_z,qi,107206.0,1.0
107207,107207,0.0,dinv_z,qi,107207.0,1.0
107208,107208,0.0,dinv_z,qi,107208.0,1.0
107209,107209,0.0,dinv_z,qi,107209.0,1.0
107210,107210,0.0,dinv_z,qi,107210.0,1.0
107211,107211,0.0,dinv_z,qi,107211.0,1.0
107212,107212,0.0,dinv_z,qi,107212.0,1.0
107213,107213,0.0,dinv_z,qi,107213.0,1.0
107214,107214,0.0,dinv_z,qi,107214.0,1.0
107215,107215,0.0,dinv_z,qi,107215.0,1.0
107216,107216,0.0,dinv_z,qi,107216.0,1.0
107217,107217,0.0,dinv_z,qi,107217.0,1.0
107218,107218,0.0,dinv_z,qi,107218.0,1.0
107219,107219,0.0,dinv_z,qi,107219.0,1.0
107220,107220,0.0,dinv_z,qi,107220.0,1.0
107221,107221,0.0,dinv_z,qi,107221.0,1.0
107222,107222,0.0,dinv_z,qi,107222.0,1.0
107223,107223,0.0,dinv_z,qi,107223.0,1.0
107224,107224,0.0,dinv_z,qi,107224.0,1.0
107225,107225,0.0,dinv_z,qi,107225.0,1.0
107226,107226,0.0,dinv_z,qi,107226.0,1.0
107227,107227,0.0,dinv_z,qi,107227.0,1.0
107228,107228,0.0,dinv_z,qi,107228.0,1.0
107229,107229,0.0,dinv_z,qi,107229.0,1.0
107230,107230,0.0,dinv_z,qi,107230.0,1.0
107231,107231,0.0,dinv_z,qi,107231.0,1.0
107232,107232,0.0,dinv_z,qi,107232.0,1.0
107233,107233,0.0,dinv_z,qi,107233.0,1.0
107234,107234,0.0,dinv_z,qi,107234.0,1.0
107235,107235,0.0,dinv_z,qi,107235.0,1.0
107236,107236,0.0,dinv_z,qi,107236.0,1.0
107237,107237,0.0,dinv_z,qi,107237.0,1.0
107238,107238,0.0,dinv_z,qi,107238.0,1.0
107239,107239,0.0,dinv_z,qi,107239.0,1.0
107240,107240,0.0,dinv_z,qi,107240.0,1.0
107241,107241,0.0,dinv_z,qi,107241.0,1.0
107242,107242,0.0,dinv_z,qi,107242.0,1.0
107243,107243,0.0,dinv_z,qi,107243.0,1.0
107244,107244,0.0,dinv_z,qi,107244.0,1.0
107245,107245,0.0,dinv_z,qi,107245.0,1.0
107246,107246,0.0,dinv_z,qi,107246.0,1.0
107247,107247,0.0,dinv_z,qi,107247.0,1.0
107248,107248,0.0,dinv_z,qi,107248.0,1.0
107249,107249,0.0,dinv_z,qi,107249.0,1.0
107250,107250,0.0,dinv_z,qi,107250.0,1.0
107251,107251,0.0,dinv_z,qi,107251.0,1.0
107252,107252,0.0,dinv_z,qi,107252.0,1.0
107253,107253,0.0,dinv_z,qi,107253.0,1.0
107254,107254,0.0,dinv_z,qi,107254.0,1.0
107255,107255,0.0,dinv_z,qi,107255.0,1.0
107256,107256,0.0,dinv_z,qi,107256.0,1.0
107257,107257,0.0,dinv_z,qi,107257.0,1.0
107258,107258,0.0,dinv_z,qi,107258.0,1.0
107259,107259,0.0,dinv_z,qi,107259.0,1.0
107260,107260,0.0,dinv_z,qi,107260.0,1.0
107261,107261,0.0,dinv_z,qi,107261.0,1.0
107262,107262,0.0,dinv_z,qi,107262.0,1.0
107263,107263,0.0,dinv_z,qi,107263.0,1.0
107264,107264,0.0,dinv_z,qi,107264.0,1.0
107265,107265,0.0,dinv_z,qi,107265.0,1.0
107266,107266,0.0,dinv_z,qi,107266.0,1.0
107267,107267,0.0,dinv_z,qi,107267.0,1.0
107268,107268,0.0,dinv_z,qi,107268.0,1.0
107269,107269,0.0,dinv_z,qi,107269.0,1.0
107270,107270,0.0,dinv_z,qi,107270.0,1.0
107271,107271,0.0,dinv_z,qi,107271.0,1.0
107272,107272,0.0,dinv_z,qi,107272.0,1.0
107273,107273,0.0,dinv_z,qi,107273.0,1.0
107274,107274,0.0,dinv_z,qi,107274.0,1.0
107275,107275,0.0,dinv_z,qi,107275.0,1.0
107276,107276,0.0,dinv_z,qi,107276.0,1.0
107277,107277,0.0,dinv_z,qi,107277.0,1.0
107278,107278,0.0,dinv_z,qi,107278.0,1.0
107279,107279,0.0,dinv_z,qi,107279.0,1.0
107280,107280,0.0,dinv_z,qi,107280.0,1.0
107281,107281,0.0,dinv_z,qi,107281.0,1.0
107282,107282,0.0,dinv_z,qi,107282.0,1.0
107283,107283,0.0,dinv_z,qi,107283.0,1.0
107284,107284,0.0,dinv_z,qi,107284.0,1.0
107285,107285,0.0,dinv_z,qi,107285.0,1.0
107286,107286,0.0,dinv_z,qi,107286.0,1.0
107287,107287,0.0,dinv_z,qi,107287.0,1.0
107288,107288,0.0,dinv_z,qi,107288.0,1.0
107289,107289,0.0,dinv_z,qi,107289.0,1.0
107290,107290,0.0,dinv_z,qi,107290.0,1.0
107291,107291,0.0,dinv_z,qi,107291.0,1.0
107292,107292,0.0,dinv_z,qi,107292.0,1.0
107293,107293,0.0,dinv_z,qi,107293.0,1.0
107294,107294,0.0,dinv_z,qi,107294.0,1.0
107295,107295,0.0,dinv_z,qi,107295.0,1.0
107296,107296,0.0,dinv_z,qi,107296.0,1.0
107297,107297,0.0,dinv_z,qi,107297.0,1.0
107298,107298,0.0,dinv_z,qi,107298.0,1.0
107299,107299,0.0,dinv_z,qi,107299.0,1.0
107300,107300,0.0,dinv_z,qi,107300.0,1.0
107301,107301,0.0,dinv_z,qi,107301.0,1.0
107302,107302,0.0,dinv_z,qi,107302.0,1.0
107303,107303,0.0,dinv_z,qi,107303.0,1.0
107304,107304,0.0,dinv_z,qi,107304.0,1.0
107305,107305,0.0,dinv_z,qi,107305.0,1.0
107306,107306,0.0,dinv_z,qi,107306.0,1.0
107307,107307,0.0,dinv_z,qi,107307.0,1.0
107308,107308,0.0,dinv_z,qi,107308.0,1.0
107309,107309,0.0,dinv_z,qi,107309.0,1.0
107310,107310,0.0,dinv_z,qi,107310.0,1.0
107311,107311,0.0,dinv_z,qi,107311.0,1.0
107312,107312,0.0,dinv_z,qi,107312.0,1.0
107313,107313,0.0,dinv_z,qi,107313.0,1.0
107314,107314,0.0,dinv_z,qi,107314.0,1.0
107315,107315,0.0,dinv_z,qi,107315.0,1.0
107316,107316,0.0,dinv_z,qi,107316.0,1.0
107317,107317,0.0,dinv_z,qi,107317.0,1.0
107318,107318,0.0,dinv_z,qi,107318.0,1.0
107319,107319,0.0,dinv_z,qi,107319.0,1.0
107320,107320,0.0,dinv_z,qi,107320.0,1.0
107321,107321,0.0,dinv_z,qi,107321.0,1.0
107322,107322,0.0,dinv_z,qi,107322.0,1.0
107323,107323,0.0,dinv_z,qi,107323.0,1.0
107324,107324,0.0,dinv_z,qi,107324.0,1.0
107325,107325,0.0,dinv_z,qi,107325.0,1.0
107326,107326,0.0,dinv_z,qi,107326.0,1.0
107327,107327,0.0,dinv_z,qi,107327.0,1.0
107328,107328,0.0,dinv_z,qi,107328.0,1.0
107329,107329,0.0,dinv_z,qi,107329.0,1.0
107330,107330,0.0,dinv_z,qi,107330.0,1.0
107331,107331,0.0,dinv_z,qi,107331.0,1.0
107332,107332,0.0,dinv_z,qi,107332.0,1.0
107333,107333,0.0,dinv_z,qi,107333.0,1.0
107334,107334,0.0,dinv_z,qi,107334.0,1.0
107335,107335,0.0,dinv_z,qi,107335.0,1.0
107336,107336,0.0,dinv_z,qi,107336.0,1.0
107337,107337,0.0,dinv_z,qi,107337.0,1.0
107338,107338,0.0,dinv_z,qi,107338.0,1.0
107339,107339,0.0,dinv_z,qi,107339.0,1.0
107340,107340,0.0,dinv_z,qi,107340.0,1.0
107341,107341,0.0,dinv_z,qi,107341.0,1.0
107342,107342,0.0,dinv_z,qi,107342.0,1.0
107343,107343,0.0,dinv_z,qi,107343.0,1.0
107344,107344,0.0,dinv_z,qi,107344.0,1.0
107345,107345,0.0,dinv_z,qi,107345.0,1.0
107346,107346,0.0,dinv_z,qi,107346.0,1.0
107347,107347,0.0,dinv_z,qi,107347.0,1.0
107348,107348,0.0,dinv_z,qi,107348.0,1.0
107349,107349,0.0,dinv_z,qi,107349.0,1.0
107350,107350,0.0,dinv_z,qi,107350.0,1.0
107351,107351,0.0,dinv_z,qi,107351.0,1.0
107352,107352,0.0,dinv_z,qi,107352.0,1.0
107353,107353,0.0,dinv_z,qi,107353.0,1.0
107354,107354,0.0,dinv_z,qi,107354.0,1.0
107355,107355,0.0,dinv_z,qi,107355.0,1.0
107356,107356,0.0,dinv_z,qi,107356.0,1.0
107357,107357,0.0,dinv_z,qi,107357.0,1.0
107358,107358,0.0,dinv_z,qi,107358.0,1.0
107359,107359,0.0,dinv_z,qi,107359.0,1.0
107360,107360,0.0,dinv_z,qi,107360.0,1.0
107361,107361,0.0,dinv_z,qi,107361.0,1.0
107362,107362,0.0,dinv_z,qi,107362.0,1.0
107363,107363,0.0,dinv_z,qi,107363.0,1.0
107364,107364,0.0,dinv_z,qi,107364.0,1.0
107365,107365,0.0,dinv_z,qi,107365.0,1.0
107366,107366,0.0,dinv_z,qi,107366.0,1.0
107367,107367,0.0,dinv_z,qi,107367.0,1.0
107368,107368,0.0,dinv_z,qi,107368.0,1.0
107369,107369,0.0,dinv_z,qi,107369.0,1.0
107370,107370,0.0,dinv_z,qi,107370.0,1.0
107371,107371,0.0,dinv_z,qi,107371.0,1.0
107372,107372,0.0,dinv_z,qi,107372.0,1.0
107373,107373,0.0,dinv_z,qi,107373.0,1.0
107374,107374,0.0,dinv_z,qi,107374.0,1.0
107375,107375,0.0,dinv_z,qi,107375.0,1.0
107376,107376,0.0,dinv_z,qi,107376.0,1.0
107377,107377,0.0,dinv_z,qi,107377.0,1.0
107378,107378,0.0,dinv_z,qi,107378.0,1.0
107379,107379,0.0,dinv_z,qi,107379.0,1.0
107380,107380,0.0,dinv_z,qi,107380.0,1.0
107381,107381,0.0,dinv_z,qi,107381.0,1.0
107382,107382,0.0,dinv_z,qi,107382.0,1.0
107383,107383,0.0,dinv_z,qi,107383.0,1.0
107384,107384,0.0,dinv_z,qi,107384.0,1.0
107385,107385,0.0,dinv_z,qi,107385.0,1.0
107386,107386,0.0,dinv_z,qi,107386.0,1.0
107387,107387,0.0,dinv_z,qi,107387.0,1.0
107388,107388,0.0,dinv_z,qi,107388.0,1.0
107389,107389,0.0,dinv_z,qi,107389.0,1.0
107390,107390,0.0,dinv_z,qi,107390.0,1.0
107391,107391,0.0,dinv_z,qi,107391.0,1.0
107392,107392,0.0,dinv_z,qi,107392.0,1.0
107393,107393,0.0,dinv_z,qi,107393.0,1.0
107394,107394,0.0,dinv_z,qi,107394.0,1.0
107395,107395,0.0,dinv_z,qi,107395.0,1.0
107396,107396,0.0,dinv_z,qi,107396.0,1.0
107397,107397,0.0,dinv_z,qi,107397.0,1.0
107398,107398,0.0,dinv_z,qi,107398.0,1.0
107399,107399,0.0,dinv_z,qi,107399.0,1.0
107400,107400,0.0,dinv_z,qi,107400.0,1.0
107401,107401,0.0,dinv_z,qi,107401.0,1.0
107402,107402,0.0,dinv_z,qi,107402.0,1.0
107403,107403,0.0,dinv_z,qi,107403.0,1.0
107404,107404,0.0,dinv_z,qi,107404.0,1.0
107405,107405,0.0,dinv_z,qi,107405.0,1.0
107406,107406,0.0,dinv_z,qi,107406.0,1.0
107407,107407,0.0,dinv_z,qi,107407.0,1.0
107408,107408,0.0,dinv_z,qi,107408.0,1.0
107409,107409,0.0,dinv_z,qi,107409.0,1.0
107410,107410,0.0,dinv_z,qi,107410.0,1.0
107411,107411,0.0,dinv_z,qi,107411.0,1.0
107412,107412,0.0,dinv_z,qi,107412.0,1.0
107413,107413,0.0,dinv_z,qi,107413.0,1.0
107414,107414,0.0,dinv_z,qi,107414.0,1.0
107415,107415,0.0,dinv_z,qi,107415.0,1.0
107416,107416,0.0,dinv_z,qi,107416.0,1.0
107417,107417,0.0,dinv_z,qi,107417.0,1.0
107418,107418,0.0,dinv_z,qi,107418.0,1.0
107419,107419,0.0,dinv_z,qi,107419.0,1.0
107420,107420,0.0,dinv_z,qi,107420.0,1.0
107421,107421,0.0,dinv_z,qi,107421.0,1.0
107422,107422,0.0,dinv_z,qi,107422.0,1.0
107423,107423,0.0,dinv_z,qi,107423.0,1.0
107424,107424,0.0,dinv_z,qi,107424.0,1.0
107425,107425,0.0,dinv_z,qi,107425.0,1.0
107426,107426,0.0,dinv_z,qi,107426.0,1.0
107427,107427,0.0,dinv_z,qi,107427.0,1.0
107428,107428,0.0,dinv_z,qi,107428.0,1.0
107429,107429,0.0,dinv_z,qi,107429.0,1.0
107430,107430,0.0,dinv_z,qi,107430.0,1.0
107431,107431,0.0,dinv_z,qi,107431.0,1.0
107432,107432,0.0,dinv_z,qi,107432.0,1.0
107433,107433,0.0,dinv_z,qi,107433.0,1.0
107434,107434,0.0,dinv_z,qi,107434.0,1.0
107435,107435,0.0,dinv_z,qi,107435.0,1.0
107436,107436,0.0,dinv_z,qi,107436.0,1.0
107437,107437,0.0,dinv_z,qi,107437.0,1.0
107438,107438,0.0,dinv_z,qi,107438.0,1.0
107439,107439,0.0,dinv_z,qi,107439.0,1.0
107440,107440,0.0,dinv_z,qi,107440.0,1.0
107441,107441,0.0,dinv_z,qi,107441.0,1.0
107442,107442,0.0,dinv_z,qi,107442.0,1.0
107443,107443,0.0,dinv_z,qi,107443.0,1.0
107444,107444,0.0,dinv_z,qi,107444.0,1.0
107445,107445,0.0,dinv_z,qi,107445.0,1.0
107446,107446,0.0,dinv_z,qi,107446.0,1.0
107447,107447,0.0,dinv_z,qi,107447.0,1.0
107448,107448,0.0,dinv_z,qi,107448.0,1.0
107449,107449,0.0,dinv_z,qi,107449.0,1.0
107450,107450,0.0,dinv_z,qi,107450.0,1.0
107451,107451,0.0,dinv_z,qi,107451.0,1.0
107452,107452,0.0,dinv_z,qi,107452.0,1.0
107453,107453,0.0,dinv_z,qi,107453.0,1.0
107454,107454,0.0,dinv_z,qi,107454.0,1.0
107455,107455,0.0,dinv_z,qi,107455.0,1.0
107456,107456,0.0,dinv_z,qi,107456.0,1.0
107457,107457,0.0,dinv_z,qi,107457.0,1.0
107458,107458,0.0,dinv_z,qi,107458.0,1.0
107459,107459,0.0,dinv_z,qi,107459.0,1.0
107460,107460,0.0,dinv_z,qi,107460.0,1.0
107461,107461,0.0,dinv_z,qi,107461.0,1.0
107462,107462,0.0,dinv_z,qi,107462.0,1.0
107463,107463,0.0,dinv_z,qi,107463.0,1.0
107464,107464,0.0,dinv_z,qi,107464.0,1.0
107465,107465,0.0,dinv_z,qi,107465.0,1.0
107466,107466,0.0,dinv_z,qi,107466.0,1.0
107467,107467,0.0,dinv_z,qi,107467.0,1.0
107468,107468,0.0,dinv_z,qi,107468.0,1.0
107469,107469,0.0,dinv_z,qi,107469.0,1.0
107470,107470,0.0,dinv_z,qi,107470.0,1.0
107471,107471,0.0,dinv_z,qi,107471.0,1.0
107472,107472,0.0,dinv_z,qi,107472.0,1.0
107473,107473,0.0,dinv_z,qi,107473.0,1.0
107474,107474,0.0,dinv_z,qi,107474.0,1.0
107475,107475,0.0,dinv_z,qi,107475.0,1.0
107476,107476,0.0,dinv_z,qi,107476.0,1.0
107477,107477,0.0,dinv_z,qi,107477.0,1.0
107478,107478,0.0,dinv_z,qi,107478.0,1.0
107479,107479,0.0,dinv_z,qi,107479.0,1.0
107480,107480,0.0,dinv_z,qi,107480.0,1.0
107481,107481,0.0,dinv_z,qi,107481.0,1.0
107482,107482,0.0,dinv_z,qi,107482.0,1.0
107483,107483,0.0,dinv_z,qi,107483.0,1.0
107484,107484,0.0,dinv_z,qi,107484.0,1.0
107485,107485,0.0,dinv_z,qi,107485.0,1.0
107486,107486,0.0,dinv_z,qi,107486.0,1.0
107487,107487,0.0,dinv_z,qi,107487.0,1.0
107488,107488,0.0,dinv_z,qi,107488.0,1.0
107489,107489,0.0,dinv_z,qi,107489.0,1.0
107490,107490,0.0,dinv_z,qi,107490.0,1.0
107491,107491,0.0,dinv_z,qi,107491.0,1.0
107492,107492,0.0,dinv_z,qi,107492.0,1.0
107493,107493,0.0,dinv_z,qi,107493.0,1.0
107494,107494,0.0,dinv_z,qi,107494.0,1.0
107495,107495,0.0,dinv_z,qi,107495.0,1.0
107496,107496,0.0,dinv_z,qi,107496.0,1.0
107497,107497,0.0,dinv_z,qi,107497.0,1.0
107498,107498,0.0,dinv_z,qi,107498.0,1.0
107499,107499,0.0,dinv_z,qi,107499.0,1.0
107500,107500,0.0,dinv_z,qi,107500.0,1.0
107501,107501,0.0,dinv_z,qi,107501.0,1.0
107502,107502,0.0,dinv_z,qi,107502.0,1.0
107503,107503,0.0,dinv_z,qi,107503.0,1.0
107504,107504,0.0,dinv_z,qi,107504.0,1.0
107505,107505,0.0,dinv_z,qi,107505.0,1.0
107506,107506,0.0,dinv_z,qi,107506.0,1.0
107507,107507,0.0,dinv_z,qi,107507.0,1.0
107508,107508,0.0,dinv_z,qi,107508.0,1.0
107509,107509,0.0,dinv_z,qi,107509.0,1.0
107510,107510,0.0,dinv_z,qi,107510.0,1.0
107511,107511,0.0,dinv_z,qi,107511.0,1.0
107512,107512,0.0,dinv_z,qi,107512.0,1.0
107513,107513,0.0,dinv_z,qi,107513.0,1.0
107514,107514,0.0,dinv_z,qi,107514.0,1.0
107515,107515,0.0,dinv_z,qi,107515.0,1.0
107516,107516,0.0,dinv_z,qi,107516.0,1.0
107517,107517,0.0,dinv_z,qi,107517.0,1.0
107518,107518,0.0,dinv_z,qi,107518.0,1.0
107519,107519,0.0,dinv_z,qi,107519.0,1.0
107520,107520,0.0,dinv_z,qi,107520.0,1.0
107521,107521,0.0,dinv_z,qi,107521.0,1.0
107522,107522,0.0,dinv_z,qi,107522.0,1.0
107523,107523,0.0,dinv_z,qi,107523.0,1.0
107524,107524,0.0,dinv_z,qi,107524.0,1.0
107525,107525,0.0,dinv_z,qi,107525.0,1.0
107526,107526,0.0,dinv_z,qi,107526.0,1.0
107527,107527,0.0,dinv_z,qi,107527.0,1.0
107528,107528,0.0,dinv_z,qi,107528.0,1.0
107529,107529,0.0,dinv_z,qi,107529.0,1.0
107530,107530,0.0,dinv_z,qi,107530.0,1.0
107531,107531,0.0,dinv_z,qi,107531.0,1.0
107532,107532,0.0,dinv_z,qi,107532.0,1.0
107533,107533,0.0,dinv_z,qi,107533.0,1.0
107534,107534,0.0,dinv_z,qi,107534.0,1.0
107535,107535,0.0,dinv_z,qi,107535.0,1.0
107536,107536,0.0,dinv_z,qi,107536.0,1.0
107537,107537,0.0,dinv_z,qi,107537.0,1.0
107538,107538,0.0,dinv_z,qi,107538.0,1.0
107539,107539,0.0,dinv_z,qi,107539.0,1.0
107540,107540,0.0,dinv_z,qi,107540.0,1.0
107541,107541,0.0,dinv_z,qi,107541.0,1.0
107542,107542,0.0,dinv_z,qi,107542.0,1.0
107543,107543,0.0,dinv_z,qi,107543.0,1.0
107544,107544,0.0,dinv_z,qi,107544.0,1.0
107545,107545,0.0,dinv_z,qi,107545.0,1.0
107546,107546,0.0,dinv_z,qi,107546.0,1.0
107547,107547,0.0,dinv_z,qi,107547.0,1.0
107548,107548,0.0,dinv_z,qi,107548.0,1.0
107549,107549,0.0,dinv_z,qi,107549.0,1.0
107550,107550,0.0,dinv_z,qi,107550.0,1.0
107551,107551,0.0,dinv_z,qi,107551.0,1.0
107552,107552,0.0,dinv_z,qi,107552.0,1.0
107553,107553,0.0,dinv_z,qi,107553.0,1.0
107554,107554,0.0,dinv_z,qi,107554.0,1.0
107555,107555,0.0,dinv_z,qi,107555.0,1.0
107556,107556,0.0,dinv_z,qi,107556.0,1.0
107557,107557,0.0,dinv_z,qi,107557.0,1.0
107558,107558,0.0,dinv_z,qi,107558.0,1.0
107559,107559,0.0,dinv_z,qi,107559.0,1.0
107560,107560,0.0,dinv_z,qi,107560.0,1.0
107561,107561,0.0,dinv_z,qi,107561.0,1.0
107562,107562,0.0,dinv_z,qi,107562.0,1.0
107563,107563,0.0,dinv_z,qi,107563.0,1.0
107564,107564,0.0,dinv_z,qi,107564.0,1.0
107565,107565,0.0,dinv_z,qi,107565.0,1.0
107566,107566,0.0,dinv_z,qi,107566.0,1.0
107567,107567,0.0,dinv_z,qi,107567.0,1.0
107568,107568,0.0,dinv_z,qi,107568.0,1.0
107569,107569,0.0,dinv_z,qi,107569.0,1.0
107570,107570,0.0,dinv_z,qi,107570.0,1.0
107571,107571,0.0,dinv_z,qi,107571.0,1.0
107572,107572,0.0,dinv_z,qi,107572.0,1.0
107573,107573,0.0,dinv_z,qi,107573.0,1.0
107574,107574,0.0,dinv_z,qi,107574.0,1.0
107575,107575,0.0,dinv_z,qi,107575.0,1.0
107576,107576,0.0,dinv_z,qi,107576.0,1.0
107577,107577,0.0,dinv_z,qi,107577.0,1.0
107578,107578,0.0,dinv_z,qi,107578.0,1.0
107579,107579,0.0,dinv_z,qi,107579.0,1.0
107580,107580,0.0,dinv_z,qi,107580.0,1.0
107581,107581,0.0,dinv_z,qi,107581.0,1.0
107582,107582,0.0,dinv_z,qi,107582.0,1.0
107583,107583,0.0,dinv_z,qi,107583.0,1.0
107584,107584,0.0,dinv_z,qi,107584.0,1.0
107585,107585,0.0,dinv_z,qi,107585.0,1.0
107586,107586,0.0,dinv_z,qi,107586.0,1.0
107587,107587,0.0,dinv_z,qi,107587.0,1.0
107588,107588,0.0,dinv_z,qi,107588.0,1.0
107589,107589,0.0,dinv_z,qi,107589.0,1.0
107590,107590,0.0,dinv_z,qi,107590.0,1.0
107591,107591,0.0,dinv_z,qi,107591.0,1.0
107592,107592,0.0,dinv_z,qi,107592.0,1.0
107593,107593,0.0,dinv_z,qi,107593.0,1.0
107594,107594,0.0,dinv_z,qi,107594.0,1.0
107595,107595,0.0,dinv_z,qi,107595.0,1.0
107596,107596,0.0,dinv_z,qi,107596.0,1.0
107597,107597,0.0,dinv_z,qi,107597.0,1.0
107598,107598,0.0,dinv_z,qi,107598.0,1.0
107599,107599,0.0,dinv_z,qi,107599.0,1.0
107600,107600,0.0,dinv_z,qi,107600.0,1.0
107601,107601,0.0,dinv_z,qi,107601.0,1.0
107602,107602,0.0,dinv_z,qi,107602.0,1.0
107603,107603,0.0,dinv_z,qi,107603.0,1.0
107604,107604,0.0,dinv_z,qi,107604.0,1.0
107605,107605,0.0,dinv_z,qi,107605.0,1.0
107606,107606,0.0,dinv_z,qi,107606.0,1.0
107607,107607,0.0,dinv_z,qi,107607.0,1.0
107608,107608,0.0,dinv_z,qi,107608.0,1.0
107609,107609,0.0,dinv_z,qi,107609.0,1.0
107610,107610,0.0,dinv_z,qi,107610.0,1.0
107611,107611,0.0,dinv_z,qi,107611.0,1.0
107612,107612,0.0,dinv_z,qi,107612.0,1.0
107613,107613,0.0,dinv_z,qi,107613.0,1.0
107614,107614,0.0,dinv_z,qi,107614.0,1.0
107615,107615,0.0,dinv_z,qi,107615.0,1.0
107616,107616,0.0,dinv_z,qi,107616.0,1.0
107617,107617,0.0,dinv_z,qi,107617.0,1.0
107618,107618,0.0,dinv_z,qi,107618.0,1.0
107619,107619,0.0,dinv_z,qi,107619.0,1.0
107620,107620,0.0,dinv_z,qi,107620.0,1.0
107621,107621,0.0,dinv_z,qi,107621.0,1.0
107622,107622,0.0,dinv_z,qi,107622.0,1.0
107623,107623,0.0,dinv_z,qi,107623.0,1.0
107624,107624,0.0,dinv_z,qi,107624.0,1.0
107625,107625,0.0,dinv_z,qi,107625.0,1.0
107626,107626,0.0,dinv_z,qi,107626.0,1.0
107627,107627,0.0,dinv_z,qi,107627.0,1.0
107628,107628,0.0,dinv_z,qi,107628.0,1.0
107629,107629,0.0,dinv_z,qi,107629.0,1.0
107630,107630,0.0,dinv_z,qi,107630.0,1.0
107631,107631,0.0,dinv_z,qi,107631.0,1.0
107632,107632,0.0,dinv_z,qi,107632.0,1.0
107633,107633,0.0,dinv_z,qi,107633.0,1.0
107634,107634,0.0,dinv_z,qi,107634.0,1.0
107635,107635,0.0,dinv_z,qi,107635.0,1.0
107636,107636,0.0,dinv_z,qi,107636.0,1.0
107637,107637,0.0,dinv_z,qi,107637.0,1.0
107638,107638,0.0,dinv_z,qi,107638.0,1.0
107639,107639,0.0,dinv_z,qi,107639.0,1.0
107640,107640,0.0,dinv_z,qi,107640.0,1.0
107641,107641,0.0,dinv_z,qi,107641.0,1.0
107642,107642,0.0,dinv_z,qi,107642.0,1.0
107643,107643,0.0,dinv_z,qi,107643.0,1.0
107644,107644,0.0,dinv_z,qi,107644.0,1.0
107645,107645,0.0,dinv_z,qi,107645.0,1.0
107646,107646,0.0,dinv_z,qi,107646.0,1.0
107647,107647,0.0,dinv_z,qi,107647.0,1.0
107648,107648,0.0,dinv_z,qi,107648.0,1.0
107649,107649,0.0,dinv_z,qi,107649.0,1.0
107650,107650,0.0,dinv_z,qi,107650.0,1.0
107651,107651,0.0,dinv_z,qi,107651.0,1.0
107652,107652,0.0,dinv_z,qi,107652.0,1.0
107653,107653,0.0,dinv_z,qi,107653.0,1.0
107654,107654,0.0,dinv_z,qi,107654.0,1.0
107655,107655,0.0,dinv_z,qi,107655.0,1.0
107656,107656,0.0,dinv_z,qi,107656.0,1.0
107657,107657,0.0,dinv_z,qi,107657.0,1.0
107658,107658,0.0,dinv_z,qi,107658.0,1.0
107659,107659,0.0,dinv_z,qi,107659.0,1.0
107660,107660,0.0,dinv_z,qi,107660.0,1.0
107661,107661,0.0,dinv_z,qi,107661.0,1.0
107662,107662,0.0,dinv_z,qi,107662.0,1.0
107663,107663,0.0,dinv_z,qi,107663.0,1.0
107664,107664,0.0,dinv_z,qi,107664.0,1.0
107665,107665,0.0,dinv_z,qi,107665.0,1.0
107666,107666,0.0,dinv_z,qi,107666.0,1.0
107667,107667,0.0,dinv_z,qi,107667.0,1.0
107668,107668,0.0,dinv_z,qi,107668.0,1.0
107669,107669,0.0,dinv_z,qi,107669.0,1.0
107670,107670,0.0,dinv_z,qi,107670.0,1.0
107671,107671,0.0,dinv_z,qi,107671.0,1.0
107672,107672,0.0,dinv_z,qi,107672.0,1.0
107673,107673,0.0,dinv_z,qi,107673.0,1.0
107674,107674,0.0,dinv_z,qi,107674.0,1.0
107675,107675,0.0,dinv_z,qi,107675.0,1.0
107676,107676,0.0,dinv_z,qi,107676.0,1.0
107677,107677,0.0,dinv_z,qi,107677.0,1.0
107678,107678,0.0,dinv_z,qi,107678.0,1.0
107679,107679,0.0,dinv_z,qi,107679.0,1.0
107680,107680,0.0,dinv_z,qi,107680.0,1.0
107681,107681,0.0,dinv_z,qi,107681.0,1.0
107682,107682,0.0,dinv_z,qi,107682.0,1.0
